#,Job_ID,WeatherFile,ModelFile,@@EP9_IHG@@,@@EP10_VRate@@,@@EP11_Inf@@,@@EP12_C_SP@@,@@EP14_Gla@@,@@EP15_Rat@@,@@EP16_RA@@,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: A1_Ele_Cool_[kWh],c1: A2_Ele_Fan_[kWh],c2: A3_Ele_Pumps_[kWh],c3: A4_Ele_Heat Rejection_[kWh],c4: A5_Ele_Plant[kWh],c5: A6_Ele_CoolEnTransfer[kWh],c6: A7_Ele_CoolCoil[kWh],c7: A8_Cool_Chiller[kWh],c8: A9_HRej[kWh],c9: P1_Ele_Cool_[W],c10: P2_Ele_Fan_[W],c11: P3_Ele_Pumps_[W],c12: P4_Ele_Heat Rejection_[W],c13: P5_Ele_Plant[W],c14: P6_Ele_CoolEnTransfer[W],c15: P7_Ele_CoolCoil[W],c16: P8_Cool_Chiller[W],c17: P9_HRej[W],c18: O1_Floor Area[m2],c19: O2_Time_PlantLoop,c20: O3_Time_SensLoads,c21: O4_Time_EleUse
147,Case148,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,4.8333,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.76,70.26,48555.88,44852.69,1.32,44924.3,13029.16,186.63,195.31,312.14,16879.69,5542.91,4149.91,486.62,21516.22,73201.53,77922.14,77871.23,94750.92,7200,0,0,0
148,Case149,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,4.8333,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.67,5525.16,37399.89,23006.18,58.79,28590.15,26271.14,11138.75,11880.67,22432.38,80913.07,4269.39,19854.34,2388.19,103155.6,363329.37,367620.14,373670.45,454583.52,7200,0,0,0
149,Case150,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,2.8889,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.7,9243.92,37399.89,23131.6,74.31,32449.86,26271.14,11138.75,11880.67,26151.14,135372.34,4269.39,21154.56,2677.15,159204.04,363329.37,367620.14,373670.45,509042.79,7200,0,0,0
150,Case151,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,7.6667,27,2.8889,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.67,9035.73,37399.89,23131.61,77.84,32245.21,26271.16,11138.77,11880.14,26617.19,128386.4,4269.39,21154.34,2632.01,152172.75,363344.84,367639.35,373679.95,502066.34,7200,0,0,0
151,Case152,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0015556,0.00012,28,0.4,1,4.5,1,1,12,7.6667,27,2.8889,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,12.44,319817.9,10991.13,71546.75,1021.19,392386.15,441207.45,445939.23,471910.85,966131.19,120725.45,1254.69,15977.3,3270.51,139973.25,355444.16,379784.84,384719.51,505444.95,7200,0,0,0
152,Case153,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0015556,0.00012,23.556,0.4,1,4.5,1,1,12,7.6667,27,2.8889,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,9,6,0,0,14.29,808557.35,22457.61,174079.62,3008.09,985645.86,1394922.6,1419911.08,1482844.94,2566242.84,169064.75,2563.65,21301.87,4594.39,194961,493665.03,537709.8,544494.35,713559.09,7200,0,0,0
153,Case154,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0078889,0.00012,24.444,0.4,1,3.4,1,1,12,7.2222,27,4.0556,1.3111,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.65,46819.6,34793.32,37208.12,315.86,84343.65,67171.69,56023.63,61546.21,167951.93,141163.41,3971.84,34578.78,3318.93,179061.12,511541.05,515445.03,527160.45,668323.86,5440,0,0,0
154,Case155,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0078889,0.00012,24.444,0.4,1,3.4,1,1,12,7.2222,27,6,1.3111,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.55,31646.1,34793.32,36673.7,263.3,68583.15,67171.69,56023.63,61546.21,152779.67,95417.05,3971.84,33303.27,3085.44,131805.76,511541.05,515445.03,527160.45,622577.51,5440,0,0,0
155,Case156,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0078889,0.00012,24.444,0.4,1,8.9,1,1,12,7.2222,27,6,1.3111,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.04,80228.07,90547.71,94430.9,672.09,175331.2,171482.31,142528.27,156529.81,387269.21,246534.31,10336.5,86166.03,7954.28,340654.62,1319637.74,1330099.36,1360314.24,1606848.55,14240,0,0,0
156,Case157,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0026111,0.00012,24.444,0.4,1,8.9,1,1,12,7.2222,27,6,1.3111,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,12.5,470144.98,40570.56,207182.72,1479.95,678808.19,1041900.58,1055322.21,1137268.8,2316442.26,176858.81,4631.34,52542.37,8239.31,237640.48,979277.15,1073748.31,1092010.32,1268869.13,14240,0,0,0
157,Case158,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0026111,0.00012,24.444,0.4,1,8.9,1,1,12,7.2222,27,6,1.0889,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,12.83,397713.36,40570.56,172078.34,1823.84,571616,1041900.58,1055322.21,1123259.79,2016996.66,167601.39,4631.34,43644.02,8144.29,219389.71,979277.15,1073748.31,1088301.4,1255902.79,14240,0,0,0
158,Case159,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0026111,0.00012,24.444,0.4,1,8.9,1,1,12,7.2222,27,6,1.0889,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,12.77,508745.37,40570.56,172146.09,8472.09,689364.1,1041900.58,1055322.21,1123259.79,3396416.42,167601.39,4631.34,43644.02,8144.29,219389.71,979277.15,1073748.31,1088301.4,1255902.79,14240,0,0,0
159,Case160,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0026111,0.00012,24.444,0.4,1,8.9,1,1,12,5,27,6,1.0889,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,13.45,521354.97,40570.56,172141.47,7702.72,701199.72,1041907.29,1057962.17,1125931.22,3249145.37,185132.01,4631.34,43645.87,8481.22,237259.11,979285.02,1112680.02,1126942.65,1312074.66,14240,0,0,0
160,Case161,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0026111,0.00012,24.444,0.4,1,8.9,1,1,12,5,27,6,1.0889,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8,18705.51,28005.58,19653.25,473.94,38832.73,40177.57,32321.08,34764.86,116457.05,77142.09,3196.98,23115.51,2658.74,102916.34,420437.2,423648.71,431341.81,508483.9,14240,0,0,0
161,Case162,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0026111,0.00012,20,0.4,1,8.9,1,1,12,5,27,6,1.0889,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.53,255087.95,54026.81,97599.18,4557.84,357245.26,398589.32,411367.97,444769.81,1588285.6,156059.4,6167.44,39022.72,7098.17,202180.29,751052.57,925408.77,937585.48,1093644.88,14240,0,0,0
162,Case163,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0089444,0.00012,25.333,0.4,1,2.3,1,1,12,5,27,5.2222,1.3111,0.4,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,8.24,1236.43,34833.16,37021.97,38.68,38297.11,8842.43,1445.34,1571.72,7282.39,42882,3976.39,11220.16,1633.98,55736.14,149659.18,153645.11,157051.69,252568.08,3680,0,0,0
163,Case164,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0089444,0.00012,20.889,0.4,1,2.3,1,1,12,5,27,5.2222,1.3111,0.4,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.31,35178.64,34833.16,45905.98,892.18,81976.87,38566.74,33460.78,37065.22,207196.82,102936.83,3976.39,26933.62,3922.32,133792.76,361659.46,379047.37,387695.17,606365.07,3680,0,0,0
164,Case165,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,5,27,5.2222,1.3111,0.4,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.53,32535.08,12961.72,19129.62,771.43,52436.18,33322.83,31906.8,35242.85,191626.61,50638.28,1479.65,13249.6,1929.53,65817.41,190504.89,229232.47,233377.1,298292.48,3680,0,0,0
165,Case166,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,7.2222,27,5.2222,1.3111,0.4,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.79,31795.26,12961.72,19129.91,823.15,51748.36,33322.65,31674.06,35008.94,200630.79,49486.79,1479.65,13250.04,2028.1,64764.94,190468.37,216552.92,220835.07,312323.76,3680,0,0,0
166,Case167,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,7.2222,27,5.2222,1.3111,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.75,24221.74,12961.72,19127.48,342.47,43691.72,33322.65,31674.06,35008.94,123128.58,44589.86,1479.65,13248.54,1680.78,59519.18,190468.37,216552.92,220835.07,265424.93,3680,0,0,0
167,Case168,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0036667,0.00012,20.889,0.4,1,7.8,1,1,12,7.2222,27,5.2222,1.3111,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.48,77231.75,43283.69,62695.16,1099.06,141026.08,105222.85,99598.22,110233.53,392542.14,146744.94,4941.06,43947.02,5486.48,196178.44,626038.85,707834.71,722042.6,868787.55,12480,0,0,0
168,Case169,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0036667,0.00012,20.889,0.4,1,7.8,1,1,12,7.2222,27,5.2222,1.0889,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.55,64358.71,43283.69,58095.63,930.11,123384.55,105222.85,99598.22,108424.01,328329.92,135733.8,4941.06,36503.21,5525.14,177762.15,626038.85,707834.69,719014.55,854748.34,12480,0,0,0
169,Case170,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,17.778,0.0036667,0.00012,20.889,0.4,1,7.8,1,1,12,7.2222,27,3.2778,1.0889,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.3,102536.49,43283.69,59308.44,1065.09,162910.16,105222.85,99598.22,108424.01,366507.71,216251.46,4941.06,38467.34,6045.85,260764.65,626038.85,707834.69,719014.55,935266,12480,0,0,0
170,Case171,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,56.667,0.0036667,0.00012,20.889,0.4,1,7.8,1,1,12,7.2222,27,3.2778,1.0889,0.23333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.95,925069.98,69978.94,217449.53,5277.28,1147797.71,1100666.37,1127171.6,1206245.14,3322068.01,364837.34,7988.46,56788.06,10715.45,432340.85,1113442.96,1266454.82,1284266.64,1649103.99,12480,0,0,0
171,Case172,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,21.778,0.4,1,4.5,1,1,12,8.5556,27,3.2778,1.0444,0.33333,1.1,50,EnergyPlus Completed Successfully,3,6,0,0,12.58,471185.96,21036.18,92415.28,4415.94,568017.64,606565.73,620537.61,654683.12,1976323.41,114264.29,2401.39,16740.3,3455.6,134460.19,377188.27,415328.63,420672.01,534936.3,7200,0,0,0
172,Case173,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,21.778,0.4,1,10,1,1,12,8.5556,27,3.2778,1.0444,0.33333,1.1,50,EnergyPlus Completed Successfully,3,6,0,0,12.65,1057016.26,45847.45,207329.97,9785.99,1274133.24,1357801.52,1389445.63,1466050.72,4433320.31,249544.65,5233.73,36652.8,7544.49,293741.94,821739.77,906541.82,918146.22,1167690.86,16000,0,0,0
173,Case174,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.111,0.0015556,0.00012,21.778,0.4,1,10,1,1,12,6.3333,27,3.2778,1.0444,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.6,1060394.17,45847.45,207324.63,8959.56,1276679.38,1357815.13,1393696.23,1470338.58,4263276.41,269251.53,5233.73,36654.64,7840.39,313746.56,821924.18,938298.36,949669.05,1218920.58,16000,0,0,0
174,Case175,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0015556,0.00012,21.778,0.4,1,10,1,1,12,6.3333,27,3.2778,1.0444,0.33333,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,17.36,2573585.83,80923.58,485370.64,18594.3,3077553.24,6384854.6,6502678.67,6679127.44,1.05E+07,450635.18,9237.85,55436.07,13038.54,519109.79,1444221.7,1589550.06,1607598.96,2058234.14,16000,0,0,0
175,Case176,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0015556,0.00012,21.778,0.4,1,10,1,1,12,6.3333,27,5.2222,1.0444,0.33333,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,17.32,1615309.83,80923.58,460587.35,16806.66,2092705.52,6384854.6,6502678.67,6679127.44,9578807.48,282848.6,9237.85,52605.03,11962.94,347416.58,1444221.7,1589550.06,1607598.96,1890447.57,16000,0,0,0
176,Case177,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0068333,0.00012,21.778,0.4,1,10,1,1,12,6.3333,27,5.2222,1.0444,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.91,770978.09,116612.69,257357.15,13095.81,1041431.88,1132994.49,1140459.83,1229832.16,4472638.1,446157.75,13311.95,102907.1,18760.15,567825.01,2099674.62,2411376.44,2443616.2,2889773.96,16000,0,0,0
177,Case178,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0068333,0.00012,21.778,0.4,1,10,1,1,12,6.3333,27,5.2222,1.0444,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.78,599016.38,116612.69,257281.11,2534.03,858832.21,1132994.49,1140459.83,1229832.16,2614823.67,446157.75,13311.95,102907.1,18760.15,567825.01,2099674.62,2411376.44,2443616.2,2889773.96,16000,0,0,0
178,Case179,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0068333,0.00012,26.222,0.4,1,10,1,1,12,6.3333,27,5.2222,1.0444,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.14,84765.73,72750.16,61069.01,723.07,146557.92,192470.87,164065.11,176566.64,372346.22,262701.85,8304.81,67472.85,8773.03,338947.73,1350947.98,1359114.83,1381368.66,1644070.5,16000,0,0,0
179,Case180,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,80,0.0068333,0.00012,26.222,0.4,1,10,1,1,12,6.3333,27,5.2222,1.2667,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.11,101128.27,72750.16,67885.05,740.73,169754.19,192470.87,164065.11,179251.45,432948.28,283119.68,8304.81,81824.28,8527.85,373471.8,1350947.98,1359114.83,1387221.94,1670341.62,16000,0,0,0
180,Case181,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0036667,0.00012,24.444,0.4,1,8.9,1,1,12,7.2222,27,4.8333,1,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.41,279399.79,43255.33,101396.15,1376.74,382172.99,545799.73,543334.33,581740.92,1185650.59,221357.83,4937.82,46757.55,8955.32,277070.7,1047663.18,1147387.36,1161724.37,1383082.19,14240,0,0,0
181,Case182,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0036667,0.00012,24.444,0.4,1,8.9,1,1,12,5,27,4.8333,1,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.35,287756.77,43255.33,101392.76,1323.84,390473.68,545802.38,544970.75,583394.74,1161549.71,245882.74,4937.82,46760.04,9384.63,302027.4,1047451.96,1195556.73,1209545.12,1455427.86,14240,0,0,0
182,Case183,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0036667,0.00012,20,0.4,1,8.9,1,1,12,5,27,4.8333,1,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.22,958731.99,105130.06,326571.96,4259.57,1289564.55,2122785.47,2204656.47,2330347.88,3997423.36,351494.97,12001.15,63168.77,13420.97,428084.72,1453892.02,1722998.13,1742952.06,2094447.03,14240,0,0,0
183,Case184,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0036667,0.00012,20,0.4,1,3.4,1,1,12,5,27,4.8333,1,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.52,365243.65,40606.09,124431.19,1634.9,491310.13,810422.24,841508.03,889371.28,1523661.98,135751.93,4635.4,24327.32,5182.63,165261.87,561513.02,665685.62,673366.79,809118.72,5440,0,0,0
184,Case185,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0036667,0.00012,20,0.4,1,3.4,1,1,12,5,27,2.8889,1,0.16667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.61,611349.1,40606.09,132522.43,1946.31,745818.43,810422.24,841508.03,889371.28,1769690.48,227120.98,4635.4,25920.73,5769.63,258811.34,561513.02,665685.62,673366.79,900487.77,5440,0,0,0
185,Case186,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.444,0.0036667,0.00012,20,0.4,1,3.4,1,1,12,5,27,2.8889,1,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.7,765226.94,40606.09,132571.95,5864.92,903664.52,810422.24,841508.03,889371.28,2697047.96,227120.98,4635.4,25920.73,5769.63,258811.34,561513.02,665685.62,673366.79,900487.77,5440,0,0,0
186,Case187,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0036667,0.00012,20,0.4,1,3.4,1,1,12,5,27,2.8889,1,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.82,157614.73,25103.26,39137.51,1767.61,198520.01,124263.65,126372.24,136297.77,554504.6,150888.19,2865.67,18972.13,3826.76,173687.07,349619.49,435350.42,440497.25,591385.44,5440,0,0,0
187,Case188,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0036667,0.00012,20,0.4,1,3.4,1,1,12,5,27,2.8889,1.2222,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.85,192231.2,25103.26,45186.56,2146.18,239564.14,124263.65,126372.24,138516.59,675601.6,158678.69,2865.67,23183.92,3899.49,185762.09,349619.49,435350.42,442127.13,600805.82,5440,0,0,0
188,Case189,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,25.556,0.0089444,0.00012,20,0.4,1,3.4,1,1,12,5,27,2.8889,1.2222,0.33333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.92,169351.46,49691.93,78984.9,2204.22,250540.78,106288.62,102801.89,113511.98,595058.25,292502.46,5672.59,46046.15,6934.4,345483.01,632887.76,772306.8,785400.04,1077902.49,5440,0,0,0
189,Case190,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,24.444,0.4,1,1.2,1,1,12,8.5556,27,3.2778,1.0889,0.3,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.38,12316.35,11314.14,10679.98,197.36,23193.72,15624.05,12065.39,13012.29,49688.04,45458.23,1291.57,8548.9,1019.53,55026.66,145923.79,147228.01,149932.15,195390.38,1920,0,0,0
190,Case191,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,24.444,0.4,1,1.2,1,1,12,8.5556,27,5.2222,1.0889,0.3,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.13,7730.56,11314.14,10549.49,178.5,18458.56,15624.05,12065.39,13012.29,45102.24,28532.61,1291.57,8112.41,931.23,37576.24,145923.79,147228.01,149932.15,178464.76,1920,0,0,0
191,Case192,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,24.444,0.4,1,1.2,1,1,12,8.5556,27,5.2222,1.3111,0.3,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.98,9298.3,11314.14,11044.4,214.2,20556.91,15624.05,12065.39,13207.06,54203.34,31097.96,1291.57,9766.78,1133.75,41998.49,145923.79,147228.01,150599.21,181739.77,1920,0,0,0
192,Case193,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,24.444,0.4,1,1.2,1,1,12,6.3333,27,5.2222,1.3111,0.3,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.89,9309.44,11314.14,11044.32,198.28,20552.06,15624.24,12065.58,13207.24,51766.54,32077.91,1291.57,9766.81,901.41,42746.12,145911.55,147198.96,150561.83,182639.74,1920,0,0,0
193,Case194,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,24.444,0.4,1,1.2,1,1,12,6.3333,27,5.2222,1.3111,0.13333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.13,7245.63,11314.14,11043.45,34.26,18323.35,15624.24,12065.58,13207.24,28162.75,32077.91,1291.57,9766.81,901.41,42746.12,145911.55,147198.96,150561.83,182639.74,1920,0,0,0
194,Case195,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0068333,0.00012,24.444,0.4,1,6.7,1,1,12,6.3333,27,5.2222,1.3111,0.13333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.04,36640.92,62164.27,59334.36,176.06,96151.42,80646.27,61265.04,67039.47,142312.56,171767.1,7096.38,52562.78,4789.57,229119.45,777388.92,784359.96,802480.96,974248.06,10720,0,0,0
195,Case196,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0015556,0.00012,24.444,0.4,1,6.7,1,1,12,6.3333,27,5.2222,1.3111,0.13333,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,13.37,324335.05,21662.86,128997.96,980.34,454313.71,693363.45,705386.21,755793.39,1317766.91,110930.2,2472.93,27338.3,4585.08,142853.58,522036.78,584421.82,593835.8,704766,10720,0,0,0
196,Case197,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.889,0.0015556,0.00012,20,0.4,1,6.7,1,1,12,6.3333,27,5.2222,1.3111,0.13333,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.36,767305.04,51236.1,293349.22,3007.66,1063662.77,2066505.78,2134094.95,2248452.41,3344100.48,150131.03,5848.87,35544.05,6284.76,191959.84,706835.88,802988.21,815538.13,965669.17,10720,0,0,0
197,Case198,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,10,0.0015556,0.00012,20,0.4,1,6.7,1,1,12,6.3333,27,5.2222,1.3111,0.13333,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.08,48108.41,20733.25,29102.71,138.5,77349.68,75002.24,75616.71,83274.92,185804.98,71516.67,2366.81,19509.62,2806.39,93832.67,289343.29,357970.37,364199.42,435716.09,10720,0,0,0
198,Case199,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0036667,0.00012,25.333,0.4,1,4.5,1,1,12,5.8889,27,4.8333,1.0444,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.46,214572.08,20889.97,56438.03,3719.26,274729.6,301711.36,300938.28,322610.76,1191076.46,122269.37,2384.7,25012.69,4787.13,152069.19,548924.42,609308,616999.97,739269.34,7200,0,0,0
199,Case200,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0036667,0.00012,25.333,0.4,1,10,1,1,12,5.8889,27,4.8333,1.0444,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.1,478150.71,45793.91,125685.93,8264.93,612102.06,668409.92,667056.8,715356.08,2654132.19,268090.99,5227.61,54998.4,10492.58,333581.97,1203374.89,1335034.9,1351936.8,1620027.78,16000,0,0,0
200,Case201,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0036667,0.00012,25.333,0.4,1,10,1,1,12,5.8889,27,4.8333,1.2667,0.36667,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.95,579315.7,45793.91,152209.61,9991.71,741517.61,668409.92,667056.8,725727.17,3214104.29,282298.37,5227.61,66694.59,10636.41,359629.37,1203374.89,1335034.88,1356758.05,1639056.41,16000,0,0,0
201,Case202,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0036667,0.00012,25.333,0.4,1,10,1,1,12,5.8889,27,4.8333,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.17,444500.49,45793.91,152167.94,2474.9,599143.81,668409.92,667056.8,725727.17,1922110.81,282298.37,5227.61,66694.59,10636.41,359629.37,1203374.89,1335034.88,1356758.05,1639056.41,16000,0,0,0
202,Case203,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0036667,0.00012,25.333,0.4,1,10,1,1,12,8.1111,27,4.8333,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.02,439473.59,45793.91,152171.01,2888.95,594534.02,668406.18,665676.42,724326.66,1991960.1,262597.84,5227.61,66692.35,10143.7,339433.9,1203433.18,1282665.42,1304741.89,1567339.74,16000,0,0,0
203,Case204,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,72.222,0.0036667,0.00012,20.889,0.4,1,10,1,1,12,8.1111,27,4.8333,1.2667,0.2,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,12.35,1390036.56,105321.81,479071.63,5139.85,1874249.54,2539262.57,2604487.93,2789923.77,6362174.4,371449.98,12023.04,90190.38,14707.91,476348.27,1672076.59,1859344.26,1890562.46,2262012.44,16000,0,0,0
