#,Job_ID,WeatherFile,ModelFile,@@EP9_IHG@@,@@EP10_VRate@@,@@EP11_Inf@@,@@EP12_C_SP@@,@@EP14_Gla@@,@@EP15_Rat@@,@@EP16_RA@@,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: A1_Ele_Cool_[kWh],c1: A2_Ele_Fan_[kWh],c2: A3_Ele_Pumps_[kWh],c3: A4_Ele_Heat Rejection_[kWh],c4: A5_Ele_Plant[kWh],c5: A6_Ele_CoolEnTransfer[kWh],c6: A7_Ele_CoolCoil[kWh],c7: A8_Cool_Chiller[kWh],c8: A9_HRej[kWh],c9: P1_Ele_Cool_[W],c10: P2_Ele_Fan_[W],c11: P3_Ele_Pumps_[W],c12: P4_Ele_Heat Rejection_[W],c13: P5_Ele_Plant[W],c14: P6_Ele_CoolEnTransfer[W],c15: P7_Ele_CoolCoil[W],c16: P8_Cool_Chiller[W],c17: P9_HRej[W],c18: O1_Floor Area[m2],c19: O2_Time_PlantLoop,c20: O3_Time_SensLoads,c21: O4_Time_EleUse
1155,1156,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,79.5926786,0.006261261,0.00012,27.59814282,0.4,1,9.949211668,1,1,12,5.671081694,27,4.210955929,1.325424211,0.265873929,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.25,78035.49,62390.02,42145.45,1192.72,121373.75,119278.78,91780.02,99865.68,340984.44,294569.27,7122.15,70350.25,7180.22,372099.74,1095255.27,1102447.41,1125855.68,1420424.95,15918.74,0,0,0
1156,1157,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,32.14958267,0.008564286,0.00012,26.09386977,0.4,1,2.238247659,1,1,12,7.977675364,27,3.305720631,1.058153142,0.169292681,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.35,1769.19,30318.81,28740.92,19.47,30529.6,10172.35,2048.46,2213.54,5792.41,50281.53,3461.05,9668.48,1106.09,61056.1,158059.97,161535.18,164163.99,214445.52,3581.2,0,0,0
1157,1158,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,63.02133128,0.003342071,0.00012,27.68664613,0.4,1,5.21360505,1,1,12,6.514407068,27,2.745270109,1.362799144,0.187684738,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.59,90325.27,13106.91,20004.79,558.58,110888.74,79280.67,74775.05,81723.8,257774.01,172022.91,1496.22,27652.2,4004.11,203679.22,418723.13,445373.73,453503.57,625526.48,8341.77,0,0,0
1158,1159,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,61.88743427,0.004268829,0.00012,22.27894789,0.4,1,0.518343839,1,1,12,6.269562668,27,5.966523401,1.336294228,0.296881489,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.89,33139.92,4145.23,12336.94,511.67,45988.57,50152.68,50565.67,55232.12,204612.52,15655.27,473.2,4679.09,699.58,21033.94,79425.58,90830.37,92426.92,108082.19,829.35,0,0,0
1159,1160,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,30.23255728,0.001148849,0.00012,23.66014669,0.4,1,6.683661532,1,1,12,5.476402096,27,3.588789734,1.320631114,0.182580705,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.27,211149.85,14888.85,56213.61,643.05,268006.72,244712.43,249143.44,270261.95,699970.26,110832.33,1699.64,19311.88,3286.42,133430.64,332505.87,388473.55,394658.78,505491.11,10693.86,0,0,0
1160,1161,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,61.50007541,0.007216678,0.00012,27.09786268,0.4,1,2.17088375,1,1,12,8.745002391,27,2.689859129,1.309268286,0.353540036,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.24,10778.67,20078.15,14372.64,182.16,25333.49,15587.57,7887.72,8510.23,39793.28,91473.9,2292.03,14682.86,2175.42,108332.18,205425.37,207735.45,212205.01,337707.93,3473.41,0,0,0
1161,1162,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,34.62560029,0.007546441,0.00012,20.46157642,0.4,1,0.408197666,1,1,12,8.556509202,27,4.929491759,1.311665608,0.358452934,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.15,15756.29,4934.75,8473.74,358.82,24588.87,16034.65,15512.78,17174.91,93719.12,18837.85,563.33,5100.94,722.58,24661.38,74129.7,84028.28,85693.05,112071.99,653.12,0,0,0
1162,1163,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,42.89057139,0.007448229,0.00012,21.21944021,0.4,1,2.301665935,1,1,12,8.500979352,27,5.375922062,1.225150079,0.286080799,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.15,60478.9,24965.93,40202.17,1185.67,101866.82,83481.79,79660.28,87491.77,353712.51,82553.02,2849.99,24905.99,3304.96,110763.98,393382.52,427444.16,435568.57,518121.59,3682.67,0,0,0
1163,1164,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,51.13513244,0.006555902,0.00012,24.80306906,0.4,1,9.935236083,1,1,12,5.749238856,27,5.572589442,1.372530198,0.204540776,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.41,55619.87,85596.66,78724.17,702.2,135046.35,114207.3,86311.91,94743.51,268537.25,235894.76,9771.31,76887.12,6661.91,319443.79,1102711.67,1112457.79,1139159.68,1375054.44,15896.38,0,0,0
1164,1165,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,78.83591459,0.007109144,0.00012,23.22431611,0.4,1,5.937225633,1,1,12,5.172254771,27,4.691856637,1.120322914,0.351981315,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.6,310048.16,52041.31,100630.94,5392.24,416071.68,361882.09,354351.72,385238.89,1616979.19,280790.66,5940.79,60072.45,10291.97,351155.09,1114951.28,1285328.17,1303485.94,1584276.61,9499.56,0,0,0
1165,1166,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,59.97840796,0.000655681,0.00012,20.67804985,0.4,1,6.370333825,1,1,12,8.697790344,27,5.099023439,1.367639302,0.236041537,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,13.26,847827.79,44438.85,258765.64,7787.14,1114381.46,3847307.42,3903499.1,4002238.37,4877513.29,129713.6,5072.93,29551.22,5607.93,164872.75,679902.98,723270.52,734050.61,863764.22,10192.54,0,0,0
1166,1167,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,79.68245582,0.001338698,0.00012,22.40965134,0.4,1,3.328002892,1,1,12,8.486231789,27,4.590524161,1.379156767,0.332029308,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,13.36,731168.51,24137.46,193445.12,6614.29,931228.67,2125538.39,2155617.75,2229417.06,3993799.24,101418.78,2755.42,22087.55,3958.33,127464.66,465684.03,498656.94,506594.65,608013.43,5324.8,0,0,0
1167,1168,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,61.27823661,0.009724688,0.00012,22.66828229,0.4,1,0.861725377,1,1,12,6.105946567,27,4.880259854,1.279728667,0.188367173,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.05,19305.7,11974.47,16214.52,162.5,35682.74,28707.71,25807.65,28444.1,81791.26,41181,1366.95,11556.87,1400.47,54138.34,175427.49,178218.33,181984.43,223165.43,1378.76,0,0,0
1168,1169,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,50.78982359,0.008296968,0.00012,27.79585068,0.4,1,3.60374078,1,1,12,8.109342906,27,3.483668235,1.008250189,0.374667794,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.02,2236.77,42649.56,34324.61,52.63,36614.04,16969.01,2471.15,2632.9,10136.69,66540.15,4868.67,12659.37,1609.03,80808.54,229968.35,234851.21,238066.32,304606.47,5765.98,0,0,0
1169,1170,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,32.78475424,0.007241654,0.00012,25.32715919,0.4,1,2.905697001,1,1,12,6.4192298,27,4.101194798,1.340214121,0.275777643,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.29,5270.34,32248.03,29731.69,95.17,35097.23,15014.18,5996.06,6524.38,23387.81,67406.16,3681.28,17213.27,1464.63,86084.06,230255.99,233954.74,239461.48,306867.64,4649.11,0,0,0
1170,1171,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,54.90911076,0.004063636,0.00012,27.0566179,0.4,1,8.244863508,1,1,12,5.174852357,27,3.45820126,1.014528603,0.266676565,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.19,42701.98,32116.45,18665.43,566.37,61933.82,65913.7,53005.19,56566.32,159690.06,185087.31,3666.26,31069.93,4356.61,220513.85,613744.73,617439.94,626939.08,812026.4,13191.78,0,0,0
1171,1172,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,67.78613778,0.002152359,0.00012,20.36652583,0.4,1,3.141638126,1,1,12,7.471882899,27,3.479792308,1.048394649,0.213272361,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,13.41,654909.39,30981.96,157749.91,2864.11,815524.06,1350797.94,1389171.02,1447693.43,2509305.75,131656.39,3536.75,18966.18,4120.81,154743.38,453419.26,504406.61,510570.67,642227.06,5026.62,0,0,0
1172,1173,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,40.54965879,0.00868841,0.00012,26.00369763,0.4,1,3.535043175,1,1,12,6.662468893,27,4.770274823,1.17508045,0.108680694,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.38,3329,46643.87,42248.8,20.28,45598.11,19828.47,6230.4,6717.13,11707.04,70454.24,5324.64,19297.28,1925.87,91677.4,301293.52,306625.57,312556.29,383010.53,5656.07,0,0,0
1173,1174,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,37.95717111,0.00809737,0.00012,26.09361066,0.4,1,1.347279456,1,1,12,8.345612872,27,3.245184175,1.152860176,0.206759513,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.4,1894.33,16691.26,15022.48,23.78,16940.6,7098.53,2179.96,2346.29,6552.28,35842.18,1905.39,7065.45,747.92,43655.55,107902.13,109779.51,111851.85,147694.03,2155.65,0,0,0
1174,1175,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,16.8081046,0.00852715,0.00012,27.26469983,0.4,1,2.90719522,1,1,12,7.591433261,27,4.216753719,1.128134422,0.390627116,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.39,70.88,41961.64,44206.9,2.07,44279.89,9129.33,128.59,134.45,375.17,15189.12,4790.14,3407.46,515.88,19112.45,56487.48,60165.89,60166,80393.46,4651.51,0,0,0
1175,1176,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,51.05290376,0.00848827,0.00012,22.96819865,0.4,1,7.118723595,1,1,12,6.578977489,27,2.947842645,1.270369186,0.399244247,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.68,223008.83,86273.07,105255.43,3726.28,331990.8,152404.1,130283.25,143439.09,877944.08,505307.02,9848.52,81559.45,12905.78,599772.24,1146439.7,1156331.54,1182823.74,1989297.69,11389.96,0,0,0
1176,1177,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,53.64203568,0.005736778,0.00012,21.85494426,0.4,1,0.929364114,1,1,12,5.967707766,27,5.222679703,1.347153959,0.382408207,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.72,48570.23,8132.61,17047.76,1023.97,66642.01,50553.95,49975.26,55168.41,291927.88,35238.38,928.38,9622.69,1366.85,46227.93,148284.57,172594.09,175741.27,211831.69,1486.98,0,0,0
1177,1178,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,39.04420386,0.009393407,0.00012,22.7461352,0.4,1,6.248967079,1,1,12,7.298247851,27,4.915160708,1.281046321,0.211290101,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.61,56070.91,90757.46,102218.71,746.99,159036.73,97518.4,76333.94,83846.94,259321.15,228617.95,10360.44,68435.93,6000.77,303054.65,974610.09,985092.44,1008617.56,1237235.51,9998.35,0,0,0
1178,1179,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,41.95446,0.006084636,0.00012,25.97289575,0.4,1,7.36747837,1,1,12,6.636944247,27,4.510179556,1.3994378,0.214984936,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.27,14259.54,61638.94,49552.96,198.69,64011.24,39598.64,19186.17,20920.93,61382.7,146931.04,7036.41,41167.96,3426.96,191525.95,553812.31,560823.42,574363.85,721294.89,11787.97,0,0,0
1179,1180,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,58.96640474,0.0035011,0.00012,25.56199752,0.4,1,5.961116532,1,1,12,6.001318947,27,5.468198441,1.38525553,0.236739806,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.21,119040.96,21412.25,45016.64,1406.95,165464.68,175503.41,170699.09,187581.39,612809.44,124465.09,2444.32,35854.29,4964.1,165283.47,575783.45,637459.25,649243.93,773709.02,9537.79,0,0,0
1180,1181,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,69.20217753,0.007792511,0.00012,21.15834643,0.4,1,0.116257736,1,1,12,5.862101069,27,5.892752386,1.265967589,0.271942087,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.05,7499.61,1718.42,3488.47,110.1,11098.19,11419.28,11409.12,12490.39,43570.99,5881.45,196.17,1681.91,260.25,7823.61,28486.75,33702.74,34255.58,40137.03,186.01,0,0,0
1181,1182,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,40.615835,0.007847047,0.00012,24.86668439,0.4,1,0.629405125,1,1,12,7.638278765,27,3.908870239,1.344013441,0.313897126,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.4,2815.43,7480.54,6982.7,56.16,9854.29,5312.17,3075.63,3329.47,13035.02,21519.18,853.94,5117.05,626.96,27263.19,69855.12,70711.64,72395.34,99630.63,1007.05,0,0,0
1182,1183,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,77.64821357,0.002798116,0.00012,22.51922799,0.4,1,5.446839624,1,1,12,5.482226809,27,3.178900971,1.376180467,0.296770203,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,14.64,1572174.04,41872.6,315647.13,8835.73,1896658.41,1656292.21,1696541.35,1813053.43,5778433.37,300668.74,4779.98,47389.69,8115.72,356174.14,821578.57,931109.85,946828.79,1247497.53,8714.94,0,0,0
1183,1184,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,18.22063724,0.001405394,0.00012,21.18627206,0.4,1,1.312788932,1,1,12,8.773171211,27,3.831730295,1.238688317,0.166193109,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.12,23316.97,4099.65,7421.47,98.24,30836.7,30201.42,30367.9,32947.6,82577.66,19649.74,468,4004.66,637.19,24291.59,68291.21,77313.56,78611.02,98260.76,2100.46,0,0,0
1184,1185,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,11.31596972,0.009154823,0.00012,20.60854053,0.4,1,5.558911372,1,1,12,5.765627071,27,4.518154472,1.017832051,0.142677005,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.19,44643.89,88213.37,112828.56,262.52,157735.09,82163.41,70745.98,76649.84,161257.02,209836.7,10070.02,51289.21,7019.79,268145.7,853694.41,874326.64,889571.07,1099407.77,8894.26,0,0,0
1185,1186,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,73.51493945,0.008298122,0.00012,22.46680651,0.4,1,0.95757902,1,1,12,7.898136658,27,2.63588236,1.381180821,0.243596179,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.97,86212.6,10286.36,22553.21,729.27,109495.16,56237.96,54464.46,60353.29,271449.56,89820.12,1174.24,14816.72,2005.05,106641.88,202288.47,221897.35,226420.81,316240.93,1532.13,0,0,0
1186,1187,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,68.21877955,0.003151596,0.00012,21.81654335,0.4,1,2.738000316,1,1,12,7.209750692,27,5.924261828,1.267022991,0.298188202,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,13.58,301676.12,22478.55,107021.78,3649.99,412348.22,584357.48,597589.97,639812.75,1903588.48,74280.25,2566.04,21074.75,3475.76,98830.76,405187.26,452564.72,459957.75,534238,4380.8,0,0,0
1187,1188,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,19.7735194,0.00898015,0.00012,24.96848747,0.4,1,4.126550334,1,1,12,7.001414838,27,4.716560457,1.188462905,0.210595327,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.33,3165,62039.08,65725.88,51.7,68942.63,17525.4,4228.76,4632.4,14187.28,74903.47,7082.09,21123.36,1943.77,97970.6,307727.22,314850.13,321216.94,396120.4,6602.48,0,0,0
1188,1189,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,76.96356224,0.00282761,0.00012,20.28981385,0.4,1,7.068966074,1,1,12,5.825028108,27,3.607324817,1.23424869,0.167943475,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,16.9,1783417.74,82222.02,474336.17,5392.03,2263147.75,3140035.54,3244857.21,3422605.34,6139167.32,369744.64,9386.07,60115.41,11359.38,441219.43,1189323.04,1357915.54,1377989.21,1747733.85,11310.35,0,0,0
1189,1190,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,38.49031438,0.002227149,0.00012,24.22411379,0.4,1,3.860820143,1,1,12,7.390010546,27,3.672107786,1.177434966,0.146119169,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.71,72364.24,11248,21669.64,242.01,94275.96,95932.84,94616.18,102502.16,234790.5,78621.87,1284.02,14726.76,2467.31,95815.94,267092.05,296802.91,301317.98,379939.85,6177.31,0,0,0
1190,1191,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,21.16376783,0.002632616,0.00012,27.70548865,0.4,1,9.919154306,1,1,12,7.609568306,27,4.782267765,1.056376183,0.118716365,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.89,117.05,34321.51,20519.07,2.47,20638.6,10553.64,407.93,422.42,550.31,19640.78,3917.98,5185.47,571.57,25397.82,88338.04,92239.15,92659.25,112300.03,15870.65,0,0,0
1191,1192,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,53.24252669,0.009683834,0.00012,25.92629075,0.4,1,5.794682308,1,1,12,8.758536089,27,4.425665392,1.310513822,0.269166686,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.04,15274.74,81971.78,72900.8,304.42,88480.03,45036.38,19320.66,20988.65,74482.65,164964.5,9357.51,45309.29,4028.27,214302.07,640936.57,650324.35,664965.35,829929.84,9271.49,0,0,0
1192,1193,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,52.33287093,0.009386084,0.00012,27.91934377,0.4,1,9.8264769,1,1,12,5.577132562,27,5.992756455,1.155642015,0.113184211,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.9,1800.83,134029.95,112113.75,24.75,113939.42,48896.11,4945.45,5251.63,8213.25,115218.91,15300.22,36730.86,3839.52,155789.28,612566.69,627901.2,637935.32,753154.22,15722.36,0,0,0
1193,1194,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,75.91033519,0.009403158,0.00012,25.84670885,0.4,1,6.708102757,1,1,12,6.318523336,27,2.520498977,1.034882634,0.383547589,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8,93713.13,81746.42,67949.71,1439.37,163102.34,93620.07,64063.62,68890.24,323550.09,405568.45,9331.78,56678.75,7522.02,469769.22,988947.99,998294.08,1014940.23,1420508.68,10732.96,0,0,0
1194,1195,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,78.80652382,0.001889448,0.00012,27.0971442,0.4,1,6.276058403,1,1,12,5.513185638,27,5.551087411,1.077909137,0.379398998,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,15.57,615450.9,22527.8,177035,8430.53,800917.07,1324529.66,1342880.1,1412103.42,3828471.19,130100.63,2571.67,27420.62,5686.2,163207.45,680155.1,746196.46,755322.46,885423.09,10041.69,0,0,0
1195,1196,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,49.74532715,0.003455639,0.00012,22.63997858,0.4,1,2.912364422,1,1,12,6.67205284,27,3.933616311,1.220701764,0.145795202,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.59,130976.63,16552.58,42624.94,336.4,173938.1,174330.55,174707.79,190064.29,437500.29,95156.84,1889.56,18928.48,3098.43,117183.75,331399.83,375970.28,382017.21,477174.05,4659.78,0,0,0
1196,1197,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,58.66439961,0.008177449,0.00012,27.38223274,0.4,1,9.008613269,1,1,12,5.103803769,27,3.295573268,1.256973082,0.162570669,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,8.03,14712.83,99651.17,75861.78,115.09,90689.78,52801.29,16757.08,18125.67,43755.52,265755.23,11375.7,50981.31,5215.29,321951.83,746515.28,757912.59,773136.26,1038891.49,14413.78,0,0,0
1197,1198,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,43.79763773,0.008209292,0.00012,23.32483908,0.4,1,3.921133788,1,1,12,7.072628244,27,4.679477986,1.31237434,0.148655939,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.38,32343.08,47510,51541.75,188.36,84073.25,58472.51,45928.3,50444.27,121919.66,136518.36,5423.52,38941.5,3439.03,178898.89,552957.42,558363.26,571704.81,708223.17,6273.81,0,0,0
1198,1199,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,42.39664116,0.001040431,0.00012,25.4271319,0.4,1,0.112606963,1,1,12,6.455857277,27,2.527240475,1.13431726,0.346339851,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.42,7916.22,346.64,1217.54,74.98,9208.74,7458.33,7506.78,7939.15,26736.42,3796.19,39.57,416,91.12,4303.31,9143.46,10239.01,10364.36,14160.55,180.17,0,0,0
1199,1200,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.51386027,0.003484921,0.00012,20.25660338,0.4,1,7.248266173,1,1,12,7.082080863,27,4.618620968,1.340073534,0.393343025,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,12.1,880492.79,66694.5,219075.65,14604.34,1114173.68,905520.47,931758.88,1014188.72,4974488.81,244236.47,7613.53,59131.07,8949.06,312316.6,964115.88,1111191.49,1131295.86,1380023.3,11597.22,0,0,0
1200,1201,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,11.46920885,0.008434704,0.00012,27.36615989,0.4,1,6.407750732,1,1,12,8.429367281,27,4.785045114,1.001306302,0.131430701,1.1,50,EnergyPlus Completed Successfully,1,7,0,0,7.81,3.24,93249.54,102069.31,0.09,102072.72,17976.57,14.41,14.63,17.87,0,10644.92,15849.54,0,15849.54,67420.11,25676.88,25442.49,30290.76,10252.4,0,0,0
1201,1202,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,34.05475929,0.00116789,0.00012,25.33557604,0.4,1,9.24545685,1,1,12,7.732547275,27,4.136494212,1.179585978,0.398492151,1.1,50,EnergyPlus Completed Successfully,7,6,0,0,9.87,211885.65,15951.88,46125.62,3767.68,261779.16,223313.27,225109.88,242705.63,1113670.74,106809.72,1820.99,21477.26,3762.3,132049.28,418547.84,465045.88,471877.83,578687.55,14792.73,0,0,0
1202,1203,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,49.03262211,0.006529009,0.00012,25.34659508,0.4,1,2.71294836,1,1,12,6.379385637,27,2.506268413,1.091854525,0.125208344,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.86,17145.69,23831.04,20042.85,83.22,37271.79,24025.13,16017.4,17294.04,41579.43,116389.31,2720.44,16918.7,2086.17,135394.18,275361.33,278086.71,283113.27,399502.58,4340.72,0,0,0
1203,1204,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,24.67072144,0.001490428,0.00012,20.20041711,0.4,1,9.230069273,1,1,12,5.574653231,27,4.092067226,1.000488153,0.326687415,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,12.48,424773.42,41382.33,102253.74,4773.77,531801.35,594845.87,616608.05,655086.69,1966750.65,166844.74,4724.01,26826.1,5668.1,199338.94,592911.63,707356.29,715556.71,882401.45,14768.11,0,0,0
1204,1205,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,48.96553086,0.006645086,0.00012,22.20372257,0.4,1,7.342341525,1,1,12,8.749801801,27,5.484686073,1.037565208,0.314350675,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.92,143013.52,65562.04,91691.07,3210.43,237915.21,232959.34,219439.18,237392.24,887911.96,206636.74,7484.25,58402.71,8973.54,274012.98,1111983.99,1161361.46,1179637.34,1386274.08,11747.75,0,0,0
1205,1206,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,58.93085249,0.004133518,0.00012,23.332411,0.4,1,2.659288527,1,1,12,6.019915174,27,4.911592927,1.101141565,0.217516191,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,10.29,93881.47,15744.08,33987.97,777.46,128647,154335.36,153370.15,165589.6,430646.8,77586.22,1797.27,17203.85,3055.77,97845.84,340829.03,387336.33,392723.06,470309.28,4254.86,0,0,0
1206,1207,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,45.25415089,0.002423024,0.00012,27.31042827,0.4,1,2.354883923,1,1,12,7.634009277,27,3.780592447,1.082032019,0.393060554,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,8.45,15948.72,4252.36,3549.63,325.85,19824.21,18289.06,16870,18090.12,77542.56,35568.36,485.43,6749.16,1152.15,43469.68,132291.21,140126.63,142011.67,177580.03,3767.81,0,0,0
1207,1208,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,64.12245863,0.003456631,0.00012,25.67449165,0.4,1,6.542108306,1,1,12,6.151607274,27,3.322960034,1.352872082,0.1082684,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,9.93,241861.99,24923.99,68442.39,493.99,310798.62,265542.99,261552.92,286599.05,641173.09,234704.48,2845.2,42519.15,6402.45,283626.09,675928.97,744948.8,758265.27,992969.75,10467.37,0,0,0
1208,1209,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,33.09734419,0.003211285,0.00012,23.78781301,0.4,1,3.298518247,1,1,12,8.881162103,27,5.841569256,1.267106051,0.200744564,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,7.76,21130.51,12562.06,14469.46,274.13,35874.13,39022.05,35717.2,39108.57,112315.8,44044.94,1434.03,14793.2,1834.98,60673.12,239769.8,241626.16,246486.01,290530.95,5277.63,0,0,0
1209,1210,cntr_Manchester_TRY.epw,FC_HVAC_System_Automatic_Par.imf,75.56778052,0.003248545,0.00012,22.75212748,0.4,1,1.761994153,1,1,12,7.378776941,27,3.453225833,1.263571638,0.226792601,1.1,50,EnergyPlus Completed Successfully,1,6,0,0,11.93,296534.26,13403.12,72531.35,1295.26,370361.17,378472.7,385566.99,412627.56,1094246.13,83744.04,1530.04,14651.53,2520.56,100916.13,270593.76,298859.33,303695.98,387440.02,2819.19,0,0,0
